怪物编号	怪物名称	等级	兵种	兵种等级	技能	技能等级	战斗力	攻击	血量	物理防御	法术防御	闪避	暴击	命中	破招	格挡	刚毅	素材	是否实体化	实体化素材
141113	重楼守卫	113	1	5	3	27	261231	40251	60695	31731	34061	26	53	15	29	61	53	hero/dao_big.png	0	
141114	重楼守卫	114	1	5	5	27	289666	40762	68232	32179	34289	28	56	17	33	63	56	hero/dao_big.png	0	
141115	重楼守卫	115	1	5	5	27	298775	41320	69171	32568	34753	29	59	18	37	66	59	hero/dao_big.png	0	
141116	重楼守卫	116	1	5	3	28	304544	41593	70021	32749	34989	30	62	20	40	68	61	hero/dao_big.png	0	
141117	重楼守卫	117	1	5	5	28	309454	42037	70353	33122	35147	31	63	22	43	69	63	hero/dao_big.png	0	
141118	重楼守卫	118	1	5	5	28	315221	42315	70688	33306	35389	32	65	23	46	70	65	hero/dao_big.png	0	
141119	重楼守卫	119	1	5	3	29	319152	42512	71296	33408	35549	32	67	24	48	71	66	hero/dao_big.png	0	
141120	重楼守卫	120	1	5	5	29	327478	43170	72266	34163	36109	33	68	25	51	72	67	hero/dao_big.png	0	
441010	重楼守卫	10	4	1	3	1	1714	696	1012	348	445	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441011	重楼守卫	11	4	2	3	1	1725	700	1019	352	448	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441012	重楼守卫	12	4	2	3	1	1769	719	1054	363	462	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441013	重楼守卫	13	4	2	3	1	1814	737	1089	373	475	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441014	重楼守卫	14	4	2	3	1	2029	757	1161	417	522	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441015	重楼守卫	15	4	2	3	1	2107	822	1209	433	541	0	2	0	2	0	0	hero/zhugedan_big.png	0	
441016	重楼守卫	16	4	2	3	1	2129	801	1244	425	530	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441017	重楼守卫	17	4	2	3	1	2194	820	1316	436	543	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441018	重楼守卫	18	4	2	3	1	2444	876	1419	446	556	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441019	重楼守卫	19	4	2	3	1	2491	894	1454	456	569	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441020	重楼守卫	20	4	2	3	1	2763	998	1543	472	588	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441021	重楼守卫	21	4	3	3	1	2801	1050	1551	481	599	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441022	重楼守卫	22	4	3	3	1	2857	1087	1586	500	623	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441023	重楼守卫	23	4	3	3	1	2919	1099	1660	508	632	0	3	0	2	0	0	hero/zhugedan_big.png	0	
441024	重楼守卫	24	4	3	3	2	3293	1176	1723	603	733	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441025	重楼守卫	25	4	3	3	2	3936	1259	1841	646	782	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441026	重楼守卫	26	4	3	3	2	4123	1343	2040	687	831	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441027	重楼守卫	27	4	3	3	2	4284	1464	2148	786	879	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441028	重楼守卫	28	4	3	3	2	4902	1691	2424	839	931	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441029	重楼守卫	29	4	3	3	2	5107	1785	2637	888	983	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441030	重楼守卫	30	4	3	3	2	5317	1930	2785	1001	1040	0	4	0	3	0	0	hero/zhugedan_big.png	0	
441031	重楼守卫	31	4	11	3	2	5616	2130	2849	1097	1157	0	5	0	3	1	0	hero/zhugedan_big.png	0	
441032	重楼守卫	32	4	11	3	2	6204	2337	3029	1290	1354	0	5	0	3	1	0	hero/zhugedan_big.png	0	
441033	重楼守卫	33	4	11	3	3	6507	2444	3154	1404	1415	0	6	0	4	1	0	hero/zhugedan_big.png	0	
441034	重楼守卫	34	4	11	3	3	6747	2590	3340	1464	1512	0	6	0	4	1	0	hero/zhugedan_big.png	0	
441035	重楼守卫	35	4	11	3	3	7082	2747	3647	1572	1621	0	6	0	4	1	0	hero/zhugedan_big.png	0	
441036	重楼守卫	36	4	11	3	3	7808	2872	4074	1790	1869	0	6	0	4	1	0	hero/zhugedan_big.png	0	
441037	重楼守卫	37	4	11	3	3	8035	3003	4213	1863	1950	0	6	0	4	2	0	hero/zhugedan_big.png	0	
441038	重楼守卫	38	4	11	3	3	8551	3250	4491	1929	2027	0	6	0	4	2	0	hero/zhugedan_big.png	0	
441039	重楼守卫	39	4	11	3	3	8787	3375	4634	2051	2178	0	6	0	4	2	0	hero/zhugedan_big.png	0	
441040	重楼守卫	40	4	11	3	4	10134	3687	5021	2213	2373	0	7	0	5	2	0	hero/zhugedan_big.png	0	
441041	重楼守卫	41	4	12	3	4	10357	3783	5244	2264	2428	0	7	0	5	2	0	hero/zhugedan_big.png	0	
441042	重楼守卫	42	4	12	3	4	10807	3922	5388	2511	2706	0	7	0	5	2	0	hero/zhugedan_big.png	0	
441043	重楼守卫	43	4	12	3	4	11080	4074	5537	2596	2801	0	7	0	5	3	0	hero/zhugedan_big.png	0	
441044	重楼守卫	44	4	12	3	4	11487	4274	5860	2695	2922	0	7	0	5	3	0	hero/zhugedan_big.png	0	
441045	重楼守卫	45	4	12	3	4	12183	4782	6070	2812	3133	0	7	0	5	3	0	hero/zhugedan_big.png	0	
441046	重楼守卫	46	4	12	3	4	12832	4937	6458	2890	3223	0	8	0	5	3	0	hero/zhugedan_big.png	0	
441047	重楼守卫	47	4	12	3	5	13371	5083	6787	2964	3309	0	8	0	6	3	0	hero/zhugedan_big.png	0	
441048	重楼守卫	48	4	12	3	5	13792	5417	6939	3087	3535	0	8	0	6	3	0	hero/zhugedan_big.png	0	
441049	重楼守卫	49	4	12	3	5	14338	5568	7092	3377	3838	0	9	0	6	3	0	hero/zhugedan_big.png	0	
441050	重楼守卫	50	4	12	3	5	14907	5812	7498	3518	3998	0	9	0	6	3	0	hero/zhugedan_big.png	0	
441051	重楼守卫	51	4	13	3	5	15607	6341	7594	3633	4216	0	9	0	6	3	0	hero/zhugedan_big.png	0	
441052	重楼守卫	52	4	13	3	6	16087	6515	7754	3722	4321	0	10	0	7	3	0	hero/zhugedan_big.png	0	
441053	重楼守卫	53	4	13	3	6	17005	6700	8462	3829	4442	0	10	0	7	3	0	hero/zhugedan_big.png	0	
441054	重楼守卫	54	4	13	3	6	17394	6977	8626	3920	4549	0	10	0	7	3	0	hero/zhugedan_big.png	0	
441055	重楼守卫	55	4	13	3	6	18706	7242	8881	4275	4924	0	11	0	7	3	0	hero/zhugedan_big.png	0	
441056	重楼守卫	56	4	13	3	7	19788	7779	9271	4371	5036	0	12	0	8	3	0	hero/zhugedan_big.png	0	
441057	重楼守卫	57	4	13	3	7	20270	8082	9441	4607	5167	0	12	0	8	3	0	hero/zhugedan_big.png	0	
441058	重楼守卫	58	4	13	3	7	20708	8271	9611	4705	5282	0	12	0	8	4	0	hero/zhugedan_big.png	0	
441059	重楼守卫	59	4	13	3	7	21800	8480	10411	4827	5419	0	12	0	8	4	0	hero/zhugedan_big.png	0	
441060	重楼守卫	60	4	13	3	8	23306	8931	10689	5495	5999	0	13	0	9	4	0	hero/zhugedan_big.png	0	
441061	重楼守卫	61	4	14	3	8	24150	9498	10805	5597	6107	0	14	0	9	5	1	hero/zhugedan_big.png	0	
441062	重楼守卫	62	4	14	3	8	24692	9703	11109	5706	6236	0	14	0	9	5	1	hero/zhugedan_big.png	0	
441063	重楼守卫	63	4	14	3	9	25385	9928	11293	5964	6388	0	14	0	9	5	1	hero/zhugedan_big.png	0	
441064	重楼守卫	64	4	14	3	9	26758	10137	12221	6075	6517	0	14	0	9	6	1	hero/zhugedan_big.png	0	
441065	重楼守卫	65	4	14	3	9	28307	10467	12798	6684	7149	0	14	0	9	6	1	hero/zhugedan_big.png	0	
441066	重楼守卫	66	4	14	3	9	29432	11232	12992	6925	7429	0	14	0	9	6	1	hero/zhugedan_big.png	0	
441067	重楼守卫	67	4	14	3	10	30457	11476	13190	7071	7594	0	15	0	10	7	1	hero/zhugedan_big.png	0	
441068	重楼守卫	68	4	14	3	10	31358	11700	13653	7191	7734	0	15	0	10	7	1	hero/zhugedan_big.png	0	
441069	重楼守卫	69	4	14	3	10	33180	11948	14677	7464	8046	0	15	1	10	7	1	hero/zhugedan_big.png	0	
441070	重楼守卫	70	4	14	3	11	35992	12372	15023	8255	8876	0	16	1	11	8	1	hero/zhugedan_big.png	0	
441071	重楼守卫	71	4	15	3	11	37356	13249	15435	8382	9012	0	16	1	11	8	1	hero/zhugedan_big.png	0	
441072	重楼守卫	72	4	15	3	11	38124	13488	15641	8638	9310	0	16	1	11	8	1	hero/zhugedan_big.png	0	
441073	重楼守卫	73	4	15	3	12	39158	13750	15847	8798	9491	0	16	1	12	9	1	hero/zhugedan_big.png	0	
441074	重楼守卫	74	4	15	3	12	41751	14035	17503	8972	9686	0	16	1	12	9	1	hero/zhugedan_big.png	0	
441075	重楼守卫	75	4	15	3	12	44312	14570	17887	9879	10768	0	16	1	12	9	2	hero/zhugedan_big.png	0	
441076	重楼守卫	76	4	15	3	13	46418	15717	18110	10061	10972	0	18	1	12	9	2	hero/zhugedan_big.png	0	
441077	重楼守卫	77	4	15	3	13	47539	15957	18648	10194	11126	0	18	1	12	9	2	hero/zhugedan_big.png	0	
441078	重楼守卫	78	4	15	3	13	48622	16433	18874	10382	11485	0	18	1	12	9	2	hero/zhugedan_big.png	0	
441079	重楼守卫	79	4	15	3	14	51708	16678	20485	10517	11643	0	19	1	13	9	2	hero/zhugedan_big.png	0	
441080	重楼守卫	80	4	15	3	14	55836	17233	21229	11715	12889	0	19	1	13	10	2	hero/zhugedan_big.png	0	
441081	重楼守卫	81	4	4	3	14	57633	18746	21399	11823	13154	0	19	1	13	10	2	hero/zhugedan_big.png	0	
441082	重楼守卫	82	4	4	3	15	59005	19066	21630	12022	13379	0	20	1	14	10	2	hero/zhugedan_big.png	0	
441083	重楼守卫	83	4	4	3	15	60579	19325	22226	12168	13548	0	20	1	14	10	3	hero/zhugedan_big.png	0	
441084	重楼守卫	84	4	4	3	15	64669	19824	24214	12564	13778	0	21	1	14	10	3	hero/zhugedan_big.png	0	
441085	重楼守卫	85	4	4	3	16	69381	20280	24693	14012	15263	0	22	1	15	11	3	hero/zhugedan_big.png	0	
441086	重楼守卫	86	4	4	3	16	72991	22090	25309	14228	15506	0	22	1	15	11	3	hero/zhugedan_big.png	0	
441087	重楼守卫	87	4	4	3	17	74779	22536	25562	14577	15686	0	22	2	15	11	3	hero/zhugedan_big.png	0	
441088	重楼守卫	88	4	4	3	17	76611	22889	25819	14797	15933	0	23	2	15	13	3	hero/zhugedan_big.png	0	
441089	重楼守卫	89	4	4	3	17	82500	23170	28793	14956	16117	0	23	2	15	13	3	hero/zhugedan_big.png	0	
441090	重楼守卫	90	4	4	3	18	89595	24011	29322	17046	18068	0	24	2	16	13	4	hero/zhugedan_big.png	0	
441091	重楼守卫	91	4	5	3	18	92375	25942	29525	17175	18207	0	24	2	16	14	4	hero/zhugedan_big.png	0	
441092	重楼守卫	92	4	5	3	18	94371	26248	30140	17379	18439	0	24	2	16	14	4	hero/zhugedan_big.png	0	
441093	重楼守卫	93	4	5	3	19	96295	26472	30339	17709	18817	0	25	2	17	14	4	hero/zhugedan_big.png	0	
441094	重楼守卫	94	4	5	3	19	104714	26781	33536	17917	19055	0	25	2	17	15	4	hero/zhugedan_big.png	0	
441095	重楼守卫	95	4	5	3	19	112869	27261	34470	19967	21143	0	25	2	17	15	4	hero/zhugedan_big.png	0	
441096	重楼守卫	96	4	5	3	20	118384	29966	34681	20376	21604	0	25	2	18	16	5	hero/zhugedan_big.png	0	
441097	重楼守卫	97	4	5	3	20	121002	30204	34893	20520	21776	0	25	2	18	17	5	hero/zhugedan_big.png	0	
441098	重楼守卫	98	4	5	3	21	123822	30533	35523	20739	22026	0	26	2	18	17	5	hero/zhugedan_big.png	0	
441099	重楼守卫	99	4	5	3	21	134017	30778	39226	21083	22420	0	26	3	18	17	5	hero/zhugedan_big.png	0	
441100	重楼守卫	100	4	5	3	21	146104	31399	39811	23921	25303	0	26	3	19	18	5	hero/zhugedan_big.png	0	
441101	重楼守卫	101	4	5	3	22	151417	34233	40436	24000	25382	0	26	3	19	18	6	hero/zhugedan_big.png	0	
441102	重楼守卫	102	4	5	3	22	153583	34724	40664	24191	25810	0	27	3	19	18	6	hero/zhugedan_big.png	0	
441103	重楼守卫	103	4	5	3	22	156491	34910	40898	24318	25954	0	27	3	19	18	6	hero/zhugedan_big.png	0	
441104	重楼守卫	104	4	5	3	23	172649	35162	46446	24512	26164	0	28	3	20	18	6	hero/zhugedan_big.png	0	
441105	重楼守卫	105	4	5	3	23	188745	35915	47110	27640	29545	0	28	3	20	19	6	hero/zhugedan_big.png	0	
441106	重楼守卫	106	4	5	3	24	197182	39741	47359	27843	29765	0	29	3	21	19	7	hero/zhugedan_big.png	0	
441107	重楼守卫	107	4	5	3	24	200270	39937	48078	27977	29917	0	29	3	21	19	7	hero/zhugedan_big.png	0	
441108	重楼守卫	108	4	5	3	25	203800	40448	48331	28182	30361	0	30	4	21	19	7	hero/zhugedan_big.png	0	
441109	重楼守卫	109	4	5	3	25	222440	40645	54136	28319	30515	0	30	4	21	19	7	hero/zhugedan_big.png	0	
441110	重楼守卫	110	4	5	3	25	247114	41286	55399	32391	34623	0	30	4	22	19	8	hero/zhugedan_big.png	0	
441111	重楼守卫	111	4	5	3	26	250687	41632	55594	32755	34718	0	31	4	22	20	8	hero/zhugedan_big.png	0	
441112	重楼守卫	112	4	5	3	26	256747	41910	55858	32972	34952	0	32	4	22	21	8	hero/zhugedan_big.png	0	
441113	重楼守卫	113	4	5	3	27	261231	42114	56640	33116	35114	0	32	4	23	21	8	hero/zhugedan_big.png	0	
441114	重楼守卫	114	4	5	3	27	289666	42641	64133	33606	35352	0	32	4	23	21	8	hero/zhugedan_big.png	0	
441115	重楼守卫	115	4	5	3	27	298775	43233	64990	34058	35836	0	33	4	23	22	9	hero/zhugedan_big.png	0	
441116	重楼守卫	116	4	5	3	28	304544	43523	65795	34287	36083	0	33	5	23	22	9	hero/zhugedan_big.png	0	
441117	重楼守卫	117	4	5	3	28	309454	43985	66082	34711	36252	0	33	5	24	23	9	hero/zhugedan_big.png	0	
441118	重楼守卫	118	4	5	3	28	315221	44280	66371	34945	36504	0	34	5	24	24	10	hero/zhugedan_big.png	0	
441119	重楼守卫	119	4	5	3	29	319152	44494	66934	35100	36676	0	34	5	24	24	10	hero/zhugedan_big.png	0	
441120	重楼守卫	120	4	5	3	29	327478	45187	67820	35922	37256	0	34	5	24	24	10	hero/zhugedan_big.png	0	
541010	重楼守卫	10	5	1	3	1	1714	647	1085	445	396	1	0	0	0	0	2	hero/hongyan_big.png	0	
541011	重楼守卫	11	5	2	3	1	1725	651	1092	448	400	1	0	0	0	0	2	hero/hongyan_big.png	0	
541012	重楼守卫	12	5	2	3	1	1769	669	1137	462	413	1	0	0	0	0	2	hero/hongyan_big.png	0	
541013	重楼守卫	13	5	2	3	1	1814	687	1181	475	425	1	0	0	0	0	2	hero/hongyan_big.png	0	
541014	重楼守卫	14	5	2	3	1	2029	704	1262	522	470	1	0	0	0	0	2	hero/hongyan_big.png	0	
541015	重楼守卫	15	5	2	3	1	2107	768	1320	541	487	1	0	0	0	0	2	hero/hongyan_big.png	0	
541016	重楼守卫	16	5	2	3	1	2129	748	1365	530	477	1	0	0	0	0	2	hero/hongyan_big.png	0	
541017	重楼守卫	17	5	2	3	1	2194	766	1447	543	489	1	0	0	0	0	2	hero/hongyan_big.png	0	
541018	重楼守卫	18	5	2	3	1	2444	820	1558	556	500	1	0	0	0	0	2	hero/hongyan_big.png	0	
541019	重楼守卫	19	5	2	3	1	2491	837	1603	569	512	1	1	0	0	0	2	hero/hongyan_big.png	0	
541020	重楼守卫	20	5	2	3	1	2763	940	1703	588	530	1	1	0	0	0	2	hero/hongyan_big.png	0	
541021	重楼守卫	21	5	3	3	1	2801	991	1710	599	540	1	1	0	0	0	2	hero/hongyan_big.png	0	
541022	重楼守卫	22	5	3	3	1	2857	1025	1755	623	561	1	1	0	0	0	2	hero/hongyan_big.png	0	
541023	重楼守卫	23	5	3	3	1	2919	1037	1838	632	570	1	1	0	0	0	2	hero/hongyan_big.png	0	
541024	重楼守卫	24	5	3	3	2	3293	1111	1921	733	668	1	1	0	0	0	3	hero/hongyan_big.png	0	
541025	重楼守卫	25	5	3	3	2	3936	1191	2059	782	714	1	1	0	0	0	3	hero/hongyan_big.png	0	
541026	重楼守卫	26	5	3	3	2	4123	1272	2278	831	760	1	1	0	0	0	3	hero/hongyan_big.png	0	
541027	重楼守卫	27	5	3	3	2	4284	1389	2405	936	804	1	1	0	0	0	3	hero/hongyan_big.png	0	
541028	重楼守卫	28	5	3	3	2	4902	1612	2699	996	854	1	2	0	0	0	3	hero/hongyan_big.png	0	
541029	重楼守卫	29	5	3	3	2	5107	1703	2931	1051	901	1	2	0	0	0	3	hero/hongyan_big.png	0	
541030	重楼守卫	30	5	3	3	2	5317	1846	3102	1171	955	1	2	0	0	0	3	hero/hongyan_big.png	0	
541031	重楼守卫	31	5	11	3	2	5616	2033	3166	1292	1060	2	2	0	0	1	3	hero/hongyan_big.png	0	
541032	重楼守卫	32	5	11	3	2	6204	2235	3365	1492	1252	2	2	0	0	1	3	hero/hongyan_big.png	0	
541033	重楼守卫	33	5	11	3	3	6507	2338	3509	1614	1310	2	2	0	0	1	4	hero/hongyan_big.png	0	
541034	重楼守卫	34	5	11	3	3	6747	2479	3715	1684	1401	2	2	0	0	1	4	hero/hongyan_big.png	0	
541035	重楼守卫	35	5	11	3	3	7082	2635	4044	1796	1509	2	2	0	0	1	4	hero/hongyan_big.png	0	
541036	重楼守卫	36	5	11	3	3	7808	2755	4491	2024	1752	2	2	0	0	1	4	hero/hongyan_big.png	0	
541037	重楼守卫	37	5	11	3	3	8035	2881	4650	2105	1829	2	2	0	0	2	4	hero/hongyan_big.png	0	
541038	重楼守卫	38	5	11	3	3	8551	3123	4947	2182	1900	2	2	0	0	2	4	hero/hongyan_big.png	0	
541039	重楼守卫	39	5	11	3	3	8787	3244	5109	2314	2046	2	2	0	0	2	4	hero/hongyan_big.png	0	
541040	重楼守卫	40	5	11	3	4	10134	3538	5521	2510	2225	3	2	0	0	2	5	hero/hongyan_big.png	0	
541041	重楼守卫	41	5	12	3	4	10357	3632	5744	2565	2278	3	2	0	0	2	5	hero/hongyan_big.png	0	
541042	重楼守卫	42	5	12	3	4	10807	3766	5907	2824	2550	3	2	0	0	2	5	hero/hongyan_big.png	0	
541043	重楼守卫	43	5	12	3	4	11080	3912	6076	2919	2641	3	2	0	0	3	5	hero/hongyan_big.png	0	
541044	重楼守卫	44	5	12	3	4	11487	4102	6419	3039	2749	3	2	0	0	3	5	hero/hongyan_big.png	0	
541045	重楼守卫	45	5	12	3	4	12183	4602	6654	3172	2953	3	2	0	0	3	5	hero/hongyan_big.png	0	
541046	重楼守卫	46	5	12	3	4	12832	4751	7062	3263	3037	4	3	0	0	3	5	hero/hongyan_big.png	0	
541047	重楼守卫	47	5	12	3	5	13371	4891	7411	3349	3117	4	3	0	0	3	6	hero/hongyan_big.png	0	
541048	重楼守卫	48	5	12	3	5	13792	5213	7583	3495	3330	4	3	0	0	3	6	hero/hongyan_big.png	0	
541049	重楼守卫	49	5	12	3	5	14338	5358	7755	3798	3627	4	4	0	0	3	6	hero/hongyan_big.png	0	
541050	重楼守卫	50	5	12	3	5	14907	5593	8188	3958	3777	4	4	0	0	3	6	hero/hongyan_big.png	0	
541051	重楼守卫	51	5	13	3	5	15607	6110	8284	4096	3984	5	4	0	0	3	6	hero/hongyan_big.png	0	
541052	重楼守卫	52	5	13	3	6	16087	6275	8464	4201	4082	5	4	0	0	3	7	hero/hongyan_big.png	0	
541053	重楼守卫	53	5	13	3	6	17005	6453	9192	4322	4195	5	4	0	0	3	7	hero/hongyan_big.png	0	
541054	重楼守卫	54	5	13	3	6	17394	6722	9376	4429	4295	5	4	0	0	3	7	hero/hongyan_big.png	0	
541055	重楼守卫	55	5	13	3	6	18706	6978	9659	4803	4661	5	5	0	0	3	7	hero/hongyan_big.png	0	
541056	重楼守卫	56	5	13	3	7	19788	7507	10069	4915	4764	5	5	0	0	3	8	hero/hongyan_big.png	0	
541057	重楼守卫	57	5	13	3	7	20270	7802	10259	5167	4887	5	5	0	0	3	8	hero/hongyan_big.png	0	
541058	重楼守卫	58	5	13	3	7	20708	7983	10449	5282	4993	5	6	0	0	4	8	hero/hongyan_big.png	0	
541059	重楼守卫	59	5	13	3	7	21800	8185	11269	5419	5123	5	6	0	0	4	8	hero/hongyan_big.png	0	
541060	重楼守卫	60	5	13	3	8	23306	8617	11577	6122	5686	6	6	0	0	4	9	hero/hongyan_big.png	0	
541061	重楼守卫	61	5	14	3	8	24150	9182	11693	6230	5791	6	7	0	1	5	9	hero/hongyan_big.png	0	
541062	重楼守卫	62	5	14	3	8	24692	9376	12017	6358	5909	6	7	0	1	5	9	hero/hongyan_big.png	0	
541063	重楼守卫	63	5	14	3	9	25385	9595	12221	6633	6053	6	7	0	1	5	9	hero/hongyan_big.png	0	
541064	重楼守卫	64	5	14	3	9	26758	9794	13170	6762	6174	6	7	0	1	6	9	hero/hongyan_big.png	0	
541065	重楼守卫	65	5	14	3	9	28307	10111	13777	7396	6793	6	7	0	1	6	9	hero/hongyan_big.png	0	
541066	重楼守卫	66	5	14	3	9	29432	10866	13991	7655	7064	6	7	0	1	6	9	hero/hongyan_big.png	0	
541067	重楼守卫	67	5	14	3	10	30457	11101	14209	7820	7220	7	7	0	1	7	10	hero/hongyan_big.png	0	
541068	重楼守卫	68	5	14	3	10	31358	11315	14693	7960	7350	7	7	0	1	7	10	hero/hongyan_big.png	0	
541069	重楼守卫	69	5	14	3	10	33180	11554	15738	8252	7652	7	7	1	1	7	10	hero/hongyan_big.png	0	
541070	重楼守卫	70	5	14	3	11	35992	11957	16115	9084	8462	8	7	1	1	8	11	hero/hongyan_big.png	0	
541071	重楼守卫	71	5	15	3	11	37356	12830	16527	9220	8594	8	7	1	1	8	11	hero/hongyan_big.png	0	
541072	重楼守卫	72	5	15	3	11	38124	13059	16754	9497	8880	8	7	1	1	8	11	hero/hongyan_big.png	0	
541073	重楼守卫	73	5	15	3	12	39158	13310	16981	9678	9051	8	7	1	1	9	12	hero/hongyan_big.png	0	
541074	重楼守卫	74	5	15	3	12	41751	13584	18657	9873	9236	8	7	1	1	9	12	hero/hongyan_big.png	0	
541075	重楼守卫	75	5	15	3	12	44312	14104	19074	10810	10303	8	8	1	2	9	12	hero/hongyan_big.png	0	
541076	重楼守卫	76	5	15	3	13	46418	15239	19317	11014	10496	9	9	1	2	9	12	hero/hongyan_big.png	0	
541077	重楼守卫	77	5	15	3	13	47539	15470	19876	11168	10639	9	9	1	2	9	12	hero/hongyan_big.png	0	
541078	重楼守卫	78	5	15	3	13	48622	15933	20124	11380	10987	9	9	1	2	9	12	hero/hongyan_big.png	0	
541079	重楼守卫	79	5	15	3	14	51708	16167	21756	11538	11133	9	10	1	2	9	13	hero/hongyan_big.png	0	
541080	重楼守卫	80	5	15	3	14	55836	16699	22533	12783	12355	10	10	1	2	10	13	hero/hongyan_big.png	0	
541081	重楼守卫	81	5	4	3	14	57633	18206	22703	12900	12616	10	10	1	2	10	13	hero/hongyan_big.png	0	
541082	重楼守卫	82	5	4	3	15	59005	18515	22955	13124	12829	10	11	1	2	10	14	hero/hongyan_big.png	0	
541083	重楼守卫	83	5	4	3	15	60579	18763	23572	13294	12986	10	11	1	3	10	14	hero/hongyan_big.png	0	
541084	重楼守卫	84	5	4	3	15	64669	19247	25582	13715	13204	10	11	1	3	10	14	hero/hongyan_big.png	0	
541085	重楼守卫	85	5	4	3	16	69381	19686	26095	15199	14670	10	12	1	3	11	15	hero/hongyan_big.png	0	
541086	重楼守卫	86	5	4	3	16	72991	21482	26732	15442	14899	11	13	1	3	11	15	hero/hongyan_big.png	0	
541087	重楼守卫	87	5	4	3	17	74779	21917	27006	15814	15067	11	13	2	3	11	15	hero/hongyan_big.png	0	
541088	重楼守卫	88	5	4	3	17	76611	22256	27285	16061	15301	11	14	2	3	13	15	hero/hongyan_big.png	0	
541089	重楼守卫	89	5	4	3	17	82500	22525	30281	16245	15473	11	14	2	3	13	15	hero/hongyan_big.png	0	
541090	重楼守卫	90	5	4	3	18	89595	23338	30844	18392	17395	11	14	2	4	13	16	hero/hongyan_big.png	0	
541091	重楼守卫	91	5	5	3	18	92375	25264	31047	18531	17529	11	15	2	4	14	16	hero/hongyan_big.png	0	
541092	重楼守卫	92	5	5	3	18	94371	25556	31685	18763	17747	11	15	2	4	14	16	hero/hongyan_big.png	0	
541093	重楼守卫	93	5	5	3	19	96295	25767	31905	19120	18112	11	15	2	4	14	17	hero/hongyan_big.png	0	
541094	重楼守卫	94	5	5	3	19	104714	26061	35123	19357	18335	12	15	2	4	15	17	hero/hongyan_big.png	0	
541095	重楼守卫	95	5	5	3	19	112869	26521	36094	21449	20403	12	15	2	4	15	17	hero/hongyan_big.png	0	
541096	重楼守卫	96	5	5	3	20	118384	29209	36327	21888	20848	12	16	2	5	16	18	hero/hongyan_big.png	0	
541097	重楼守卫	97	5	5	3	20	121002	29435	36560	22059	21006	13	16	2	5	17	18	hero/hongyan_big.png	0	
541098	重楼守卫	98	5	5	3	21	123822	29748	37212	22310	21241	13	16	2	5	17	18	hero/hongyan_big.png	0	
541099	重楼守卫	99	5	5	3	21	134017	29979	40938	22681	21621	13	16	3	5	17	18	hero/hongyan_big.png	0	
541100	重楼守卫	100	5	5	3	21	146104	30576	41560	25567	24480	13	16	3	5	18	19	hero/hongyan_big.png	0	
541101	重楼守卫	101	5	5	3	22	151417	33410	42185	25646	24559	13	16	3	6	18	19	hero/hongyan_big.png	0	
541102	重楼守卫	102	5	5	3	22	153583	33893	42435	25854	24978	13	16	3	6	18	19	hero/hongyan_big.png	0	
541103	重楼守卫	103	5	5	3	22	156491	34071	42691	25998	25114	14	18	3	6	18	19	hero/hongyan_big.png	0	
541104	重楼守卫	104	5	5	3	23	172649	34314	48261	26208	25316	14	18	3	6	18	20	hero/hongyan_big.png	0	
541105	重楼守卫	105	5	5	3	23	188745	35051	48964	29368	28681	14	18	3	6	19	20	hero/hongyan_big.png	0	
541106	重楼守卫	106	5	5	3	24	197182	38868	49235	29588	28893	15	19	3	7	19	21	hero/hongyan_big.png	0	
541107	重楼守卫	107	5	5	3	24	200270	39056	49976	29740	29036	15	19	3	7	19	21	hero/hongyan_big.png	0	
541108	重楼守卫	108	5	5	3	25	203800	39559	50251	29962	29471	15	19	4	7	19	21	hero/hongyan_big.png	0	
541109	重楼守卫	109	5	5	3	25	222440	39747	56079	30115	29617	15	21	4	7	19	21	hero/hongyan_big.png	0	
541110	重楼守卫	110	5	5	3	25	247114	40372	57382	34220	33708	15	21	4	8	19	22	hero/hongyan_big.png	0	
541111	重楼守卫	111	5	5	3	26	250687	40718	57576	34584	33803	15	21	4	8	20	22	hero/hongyan_big.png	0	
541112	重楼守卫	112	5	5	3	26	256747	40987	57863	34818	34030	16	22	4	8	21	22	hero/hongyan_big.png	0	
541113	重楼守卫	113	5	5	3	27	261231	41182	58667	34979	34182	16	22	4	8	21	23	hero/hongyan_big.png	0	
541114	重楼守卫	114	5	5	3	27	289666	41702	66183	35487	34412	16	22	4	8	21	23	hero/hongyan_big.png	0	
